source_fare,time_diff
4645,5805951055000000
9424,10557948251000000
2533,5201140437000000
3926,189931296000000
3739,2609129305000000
3063,10557886783000000
5674,2868286236000000
3168,276286196000000
11426,5805890467000000
2538,2090690426000000
4497,3300271319000000
2080,1226671316000000
2108,362674357000000
2504,794674321000000
3680,794712876000000
1671,967505452000000
3051,881083598000000
3222,5201076310000000
3107,17098687000000
2828,10385042872000000
6212,3905042871000000
3047,881042838000000
9553,535416676000000
8342,6583416300000000
2490,10644263792000000
4161,189858785000000
3064,276231037000000
2828,10385029191000000
2030,621828766000000
1926,2263417892000000
2080,1226659360000000
3064,276180347000000
3894,4423380344000000
2706,189808756000000
2727,449008724000000
10223,5028200298000000
2596,7533784078000000
1576,2695378485000000
2277,1053812779000000
2727,449005419000000
5100,1312991562000000
3130,5287385470000000
4584,621771231000000
2110,794571186000000
2549,2608971151000000
8284,8916133635000000
3351,794533633000000
4889,4855333633000000
2727,448944338000000
3351,794543998000000
1471,103376663000000
3373,794567703000000
3351,794548811000000
2594,448941291000000
3896,1831327016000000
2110,794572884000000
3351,794488781000000
3049,1312888779000000
3131,189687970000000
11049,189726550000000
3351,794526293000000
7162,103318733000000
4975,276118731000000
3884,2695312971000000
3924,10039296043000000
7162,103307951000000
7128,189703792000000
7128,189700493000000
2752,276095354000000
2594,448868367000000
3535,10039268003000000
5613,10384868001000000
3716,189667959000000
2746,103274363000000
2381,1658474317000000
3214,1053674146000000
1902,103286757000000
3924,10039286755000000
3924,10039269472000000
2847,189668825000000
2847,189681808000000
7160,967281805000000
2482,2695281768000000
2752,276081296000000
3035,6928861198000000
2847,189675381000000
2205,276073516000000
1671,362449293000000
3129,708048751000000
2524,16848742000000
3924,10039254181000000
1902,103253847000000
3924,10039241867000000
7484,276041866000000
3012,103234294000000
7118,189634247000000
2178,1917641103000000
3388,794441065000000
5919,10557660499000000
5919,10557660334000000
1858,11940046224000000
7336,4250436282000000
3212,16843732000000
4110,3300029285000000
1858,11940028758000000
2285,17383221221000000
26924,448813034000000
1256,7706432978000000
7106,3300008743000000
2253,2176828682000000
5801,276006103000000
5818,535205305000000
3108,16814340000000
2033,794399300000000
1256,7706399299000000
5510,13581599264000000
5510,13581599259000000
5495,707978015000000
3899,275978011000000
17451,5373598020000000
6423,6237585455000000
7118,3818373484000000
2057,189571832000000
3251,276001063000000
1518,2090390410000000
3012,16776782000000
4371,3645534337000000
3735,448733620000000
2520,10384726809000000
3928,7619926808000000
2381,1658361248000000
1446,362361076000000
4725,4595916261000000
4580,5027908741000000
2125,448766287000000
3664,1312753750000000
3300,2003949360000000
6013,1139914490000000
2445,1312694134000000
2081,3299893812000000
2627,16701244000000
4063,7619901242000000
7611,2695103798000000
3202,5891902851000000
3928,7619901669000000
4719,9175096186000000
3289,880693258000000
3604,2608706774000000
1631,16708027000000
1391,1399074356000000
3604,2608673560000000
3839,4250271257000000
1631,16671256000000
6016,2781466250000000
1397,189466249000000
2504,3213486238000000
2919,9866266843000000
5887,967086762000000
2331,2608678607000000
3604,2608670251000000
1631,16681279000000
4840,880643084000000
5160,1831043080000000
6616,4336643042000000
5778,9952628939000000
4109,275828486000000
8063,880659281000000
3900,3731858854000000
4840,880630400000000
1326,2608630364000000
4057,707826111000000
4274,4595825473000000
3388,794263792000000
5302,103036842000000
1470,1399021851000000
3686,1139814330000000
1962,2695011119000000
3686,1139810524000000
4873,4336597914000000
5602,880597912000000
4873,4336586265000000
4319,16586120000000
4080,275804135000000
7124,4941404135000000
1862,7965406308000000
4209,3299798848000000
1470,1485409342000000
3092,4941389108000000
5505,534978445000000
2381,10125373764000000
3184,448573759000000
3900,4336558744000000
4414,189358739000000
3202,5891776664000000
3537,5027763821000000
2381,10125369470000000
5605,1917356212000000
2126,362157940000000
4601,2608570520000000
2627,16577942000000
6672,3040533737000000
3537,5027733686000000
8229,3472548407000000
5750,189348406000000
2593,6150924287000000
2159,7878924287000000
8267,5027735377000000
3884,2694926285000000
2159,6064542860000000
4687,8742917750000000
4452,4250113690000000
1775,16516280000000
7066,3213311955000000
6430,362111358000000
2993,4250106302000000
5101,1312506132000000
2159,7878888732000000
3845,4682088729000000
7066,3213303013000000
7066,3213302975000000
7066,3213302631000000
3934,707699304000000
2145,362097767000000
2590,448493697000000
6104,4336486230000000
1775,16496155000000
3652,8829260445000000
3845,4682060441000000
4209,3213258867000000
2356,102858391000000
3845,4682075491000000
1582,794084342000000
2081,189281232000000
5066,4163669360000000
2145,362063764000000
4270,448456187000000
5101,1312452804000000
3789,3126851234000000
2356,102851168000000
7656,10384440521000000
2590,448440519000000
15495,4336447873000000
15495,4336443792000000
7656,10384444286000000
4209,3299639307000000
4209,3299631287000000
2145,362038756000000
2828,16433638000000
2627,16391544000000
4699,4422791236000000
1569,2262804274000000
2590,448426366000000
4387,362006267000000
2425,1658004273000000
1622,534797004000000
3200,102785389000000
4276,102778545000000
1692,16420438000000
4896,189156605000000
1715,1139556143000000
1799,3040351287000000
2521,16351287000000
3690,621161292000000
3904,5373161292000000
11274,189168705000000
1569,2089966282000000
1586,1917149336000000
1265,2089952908000000
3232,16369271000000
3303,16360515000000
3220,4941146274000000
1569,1830746270000000
5530,1830726321000000
8521,3299526240000000
7310,880343622000000
1875,102743580000000
1778,2003515479000000
9435,4422715477000000
3193,7273936174000000
2177,793945338000000
9512,5027537910000000
1438,102711241000000
3216,707503722000000
2229,4336291411000000
3403,2953891170000000
4942,880268771000000
4893,534668733000000
2015,5632298782000000
5621,4854671812000000
3039,6409866174000000
2229,4336263014000000
3532,793900494000000
3051,707492842000000
2698,1917083817000000
5911,5027439341000000
3951,2694639295000000
6099,5891439138000000
10099,15309040513000000
4054,189040469000000
3853,2608261124000000
5092,102661121000000
7200,4854653431000000
5142,5545853427000000
5530,1830662965000000
2229,4336262927000000
7200,4854648648000000
1230,3472246232000000
4054,189058562000000
2694,1398651835000000
5740,621021786000000
2229,4336221251000000
2549,275421249000000
9255,15395434147000000
9904,5632234148000000
3532,1830606321000000
3348,534606253000000
12738,4941038698000000
2194,2435433516000000
4754,1830620751000000
2159,2521825530000000
1916,2089814370000000
3620,880210240000000
4858,275366550000000
2619,2089766547000000
2619,2089766305000000
2114,2348966265000000
3256,793799304000000
5024,275399302000000
1658,1744197992000000
3049,620997956000000
5102,361790521000000
3350,188990272000000
3589,275393773000000
3311,188988766000000
3350,188982936000000
3583,707391560000000
3532,16197492000000
3348,707350511000000
2710,4854550510000000
1864,16150507000000
2356,1657753762000000
2836,361753720000000
5911,5027353485000000
4858,275330473000000
2695,620930166000000
2492,3212930125000000
3266,102533719000000
8864,4076933687000000
2589,2089746113000000
3300,102546084000000
3844,8396965325000000
5911,5027357992000000
3810,8310554097000000
2761,102539081000000
2655,2608126682000000
4858,275326165000000
5102,534526121000000
1817,3126526121000000
2085,1830526039000000
3350,188906291000000
4858,275306291000000
7847,880106285000000
10512,3990507852000000
5097,7964913758000000
2589,2089722874000000
4858,275311768000000
2356,1657704311000000
2655,2608118704000000
1864,16115499000000
2588,3299279315000000
2071,534478766000000
2431,1225698715000000
3256,275298674000000
7886,4940890377000000
5260,1312090376000000
2655,2608086775000000
3755,5113686775000000
1864,16098758000000
1864,16098757000000
8594,3212894495000000
8594,3212891348000000
2382,1830500095000000
5102,448086084000000
5102,448066281000000
4858,275266280000000
7242,4076866139000000
3112,2694467873000000
4858,275267871000000
3841,361638767000000
2382,1830438713000000
4112,1398458767000000
2356,1657658765000000
2589,2521671752000000
3841,361671752000000
5284,4422463988000000
5284,4422458627000000
4275,3212846255000000
2042,1225673748000000
26804,9865588764000000
1456,1484788763000000
2356,361596262000000
2836,361596224000000
5283,3385626274000000
1510,4595194186000000
4272,102437834000000
2381,448017974000000
4266,2003211905000000
5838,2262411241000000
2414,534405401000000
2938,275150330000000
1510,1484750328000000
2016,447954282000000
3221,102354245000000
2872,9001583631000000
4449,2953565247000000
4832,5372776129000000
2356,1398366773000000
3266,102357812000000
2851,1830356196000000
1456,2003151271000000
2223,1311911183000000
7282,3385511181000000
3083,188703845000000
3573,1916703843000000
2016,447931194000000
2627,15931157000000
2037,1052743766000000
2785,707132742000000
2177,966326972000000
3010,102323401000000
2177,966314162000000
2177,966306749000000
5729,7014259177000000
5221,793458844000000
9675,9951898458000000
4515,188701957000000
4429,9865500303000000
2206,3299085202000000
5221,793472656000000
1518,275061213000000
2108,879868785000000
2177,966293000000000
4515,188644352000000
3120,6755043676000000
1456,1484621686000000
6025,9606221683000000
2520,15826260000000
13169,1311826224000000
2732,3039852751000000
6409,6927847699000000
5516,2780631337000000
2108,879836751000000
2520,15851219000000
2520,15840344000000
2520,15806224000000
3300,15806184000000
3232,15806179000000
4162,5286179336000000
3022,2002978528000000
6322,4854216557000000
2854,3471767003000000
5516,2780618780000000
1518,534211271000000
2263,1916586641000000
4098,6927776270000000
2694,2607812781000000
3168,274889226000000
3604,2434888501000000
4601,2607688498000000
5142,1916517845000000
5533,361317809000000
6025,9606128581000000
2877,3558160275000000
3646,274961245000000
3684,1311712847000000
2178,2434909252000000
1458,793305479000000
4414,361321730000000
5082,4076424225000000
8122,9519623764000000
5557,361223761000000
4699,966031842000000
9813,3990031839000000
2938,274831838000000
3263,620425275000000
9813,3990025271000000
3564,620416840000000
3196,534016807000000
4729,3385248694000000
2550,2434885248000000
5566,2434877769000000
1662,8655645511000000
3684,15631274000000
7886,10124416275000000
5142,4162816237000000
2094,1916403791000000
4492,879603739000000
3243,534001245000000
3351,102001165000000
4977,879608689000000
5068,879608684000000
2979,188412894000000
3351,102005363000000
5068,879601809000000
3351,101997779000000
3199,188396230000000
7465,6754794192000000
3091,188393745000000
15503,2002762835000000
2520,7273190446000000
2097,1657190146000000
1778,2002781232000000
3942,361170355000000
4057,1052356798000000
1866,15583438000000
2952,15571633000000
2340,361131253000000
5610,4940331221000000
4729,3385123808000000
3744,1916323808000000
4895,12197947755000000
10925,3298738931000000
3142,3557939454000000
2194,2175549241000000
2979,188346268000000
3300,2002735292000000
4319,1052351240000000
1906,965914136000000
3163,188314136000000
2340,361113604000000
6619,3298713568000000
2340,361106846000000
4117,706706537000000
3307,3557906284000000
2979,188273634000000
2801,5977073630000000
4158,9001085336000000
5610,5199518627000000
4117,793115209000000
4492,533888415000000
1456,101884194000000
4145,15493801000000
4346,5890661839000000
6443,3385061632000000
2882,447461631000000
2550,2434661596000000
4254,13753041325000000
3097,361041260000000
3067,8655458261000000
3707,6063456321000000
2434,5890648812000000
2347,274672965000000
3135,3903469281000000
2811,101868522000000
2239,533837832000000
4254,13753030496000000
8016,15430460000000
2434,5890601669000000
3890,11593001218000000
2882,447431254000000
3532,1311431216000000
1578,879391312000000
3532,1829791296000000
2372,8482598760000000
2356,15398724000000
4977,879417691000000
3532,1311408604000000
6742,1311406559000000
3633,5199390395000000
3451,15363763000000
6450,7186563725000000
3532,1829762947000000
5518,3212162899000000
5270,13752971928000000
31047,7964148828000000
6288,4853751266000000
2637,8396182963000000
3083,101747948000000
2830,1570568750000000
1571,879355350000000
1884,620131858000000
2296,3816931827000000
3589,188131824000000
4984,101728840000000
3214,24812128609000000
31047,7964118686000000
3532,1829718684000000
4169,101740464000000
2434,5890540026000000
3904,1743341272000000
1671,360939274000000
3272,188126242000000
5092,879323406000000
2715,101717710000000
2314,3730496304000000
3667,7877696302000000
2239,879296301000000
2037,3384903719000000
2296,3816902847000000
2314,3903281567000000
2372,447313815000000
3032,101711265000000
2030,792908833000000
3544,1311274126000000
2081,274468529000000
4840,879211790000000
6213,2952811274000000
3268,533611269000000
1902,101611238000000
3442,360843513000000
2132,3730442958000000
7297,4853642958000000
2179,274450114000000
8098,5026450114000000
32093,2952856290000000
3884,5285661846000000
5518,2952813838000000
2589,2780008807000000
2589,2780019060000000
3117,1570403412000000
2347,533591635000000
5021,6754391334000000
4162,22565580326000000
2740,360796831000000
5021,6840788480000000
3021,1656787647000000
5518,2866383970000000
2549,706383812000000
4157,187978958000000
3181,188001280000000
3924,7186359494000000
4671,4421548844000000
2347,619976301000000
2982,101574108000000
2532,187973468000000
4573,879160293000000
1576,1311148759000000
1576,1311144176000000
5033,6495132860000000
2422,1570320492000000
1068,2261520488000000
18729,15101249000000
3181,187901248000000
2662,10383119116000000
2769,1829528654000000
2114,2434300417000000
2549,706291938000000
4613,879104431000000
18729,15092844000000
2520,15128786000000
2245,4248666691000000
1864,706266312000000
5301,2693466303000000
2245,4248661269000000
5330,101461233000000
3579,5458271835000000
3630,1051871831000000
6213,2693479048000000
8599,9519058624000000
3660,965488429000000
2733,706284131000000
2206,3816659212000000
3630,1138280349000000
2830,6840626283000000
1774,792626281000000
2981,706226197000000
2255,101426820000000
8599,9519026780000000
10569,4939846846000000
10569,4939839217000000
8173,5371845893000000
4130,9605428002000000
1068,2261453774000000
3083,101452966000000
3181,187841330000000
3129,101393726000000
1958,2866193690000000
4034,1310993654000000
10569,4939806314000000
7299,5890206019000000
2445,1051813594000000
2830,6840613592000000
8505,706218614000000
4413,533418612000000
10569,4939797929000000
7299,5890211762000000
1748,965408589000000
3181,187805343000000
3057,1051801226000000
2812,9605376339000000
1748,965376338000000
7299,5890170422000000
2461,7272570388000000
2577,9605364342000000
7299,5890157941000000
2577,9605352799000000
3129,706188751000000
2220,446973746000000
2981,1656561355000000
2971,187785310000000
3517,4075716799000000
2220,446916796000000
3741,274116795000000
3741,274116759000000
1453,101340498000000
7712,187740496000000
7616,3902931122000000
2715,1829331090000000
2830,6754111252000000
2353,706132995000000
2220,446928741000000
1888,1224525201000000
4413,533331770000000
914,1570139467000000
6345,187696203000000
4411,878896167000000
6654,7963681571000000
3022,101280977000000
4840,878905148000000
3181,187701783000000
7124,4939697910000000
7160,965294209000000
5063,446889297000000
1453,187690410000000
6831,1397246695000000
3770,706046661000000
2589,1224476167000000
3739,965276163000000
2836,1570068479000000
5995,1051668478000000
2834,360432730000000
2549,2088432728000000
7124,4939657792000000
4371,4334845318000000
5164,5112440932000000
4276,101273741000000
1671,187666720000000
2549,2088406952000000
3716,878806578000000
10023,1310825115000000
7124,4939617818000000
4244,360430861000000
2865,1829218636000000
3748,446814474000000
3523,2261213653000000
2549,2088406284000000
2549,2088405206000000
2212,3384379163000000
914,4507578668000000
5915,273978635000000
7719,5112356220000000
1982,446756217000000
8395,4680363732000000
6534,4939563383000000
4107,360365186000000
4603,14765186000000
15043,187583578000000
3199,1137994148000000
1326,2088391274000000
3523,2261190346000000
2528,1310757778000000
1748,878731982000000
3750,1915531616000000
5794,2779531614000000
5898,446742917000000
9540,5630742881000000
3009,1224316244000000
7616,3902716239000000
3214,26021153954000000
9256,4507528518000000
3012,187550244000000
3009,1224348452000000
3009,1224338939000000
2847,187508723000000
1982,446658826000000
2993,11333058759000000
4926,965093723000000
3323,187493444000000
3676,5198685211000000
3253,14685208000000
2274,1915486021000000
2351,2001886020000000
4069,14670917000000
2938,14670915000000
7093,878701824000000
3352,101074193000000
7160,965063431000000
1087,446661623000000
4449,5544222982000000
4449,5544222980000000
5580,13493022980000000
5030,2606622937000000
8385,273822910000000
6922,3038628783000000
5030,2606628745000000
5802,273841803000000
10537,5025841803000000
2993,11333036056000000
6693,5025815234000000
1982,446654235000000
3352,101050871000000
2918,1137816707000000
3739,965057830000000
5570,14571293000000
3214,5371371292000000
3275,10555371285000000
3750,1396948753000000
19514,100948741000000
3435,5371348716000000
2356,1483371033000000
3083,187370388000000
3083,187370349000000
9179,5025792858000000
3079,4852965114000000
2918,1137800308000000
2212,2606579447000000
5208,2606559096000000
2938,14546628000000
11687,5025741230000000
3727,2865741230000000
5609,273741227000000
2176,100937929000000
3566,2952137891000000
10023,1310502964000000
2212,4593702523000000
2176,100928631000000
2081,187328600000000
3135,5025736296000000
4510,3124923779000000
3411,5198545298000000
3741,1310521559000000
5115,187310428000000
4091,3556863839000000
5580,13492863756000000
2938,14463755000000
2378,532878595000000
6693,5025678593000000
2938,14478559000000
5872,792088570000000
6831,1483288570000000
5115,187288534000000
5385,1656097841000000
7326,5198497761000000
5578,7963256184000000
2353,8308852875000000
2353,8308864250000000
4114,2606492620000000
2938,14476806000000
5100,187245314000000
2378,532845309000000
2577,9604845271000000
7853,4420837864000000
3621,6753637862000000
3221,100837861000000
1775,14431747000000
2844,273631732000000
5856,619231719000000
6729,1569624186000000
3214,5371224185000000
6693,5025641222000000
4092,5544036255000000
5100,187243643000000
4280,14433563000000
4486,14426214000000
5489,1483192844000000
6218,10123192844000000
5856,619192795000000
4319,14396925000000
2792,5457596046000000
6810,4334412861000000
2262,2779208427000000
2356,360006199000000
3351,100813840000000
2356,359989009000000
3243,705585251000000
5623,14390889000000
2549,532735167000000
4420,187133564000000
3243,705530156000000
4420,187123833000000
4091,6148761614000000
2353,8308757741000000
4091,6235143378000000
1630,1310363465000000
3079,273578410000000
2695,619122903000000
1439,8740722901000000
2356,878303389000000
15621,705503385000000
7167,619121045000000
6777,964715954000000
1440,1137514240000000
5489,1483101933000000
7162,187092731000000
6777,964690963000000
6822,705505140000000
3759,2519861205000000
3240,619061204000000
5501,4507083371000000
1904,878289272000000
3373,964687772000000
9179,5025478450000000
3240,359872992000000
2353,705469337000000
3199,187065412000000
3240,532663730000000
2176,2347005074000000
2856,100605074000000
4646,6148653331000000
5575,4766241598000000
5278,5889434435000000
4332,6148626033000000
3544,1483028541000000
2143,2606249185000000
3263,1051029290000000
1890,14232752000000
1671,446203432000000
1890,14203431000000
24359,705390406000000
3772,3124583947000000
4912,7444553537000000
2094,1569403824000000
2169,2433388625000000
3199,186981277000000
3243,532564467000000
3243,532560997000000
1719,14114315000000
15723,618914313000000
3302,5111726714000000
3243,532526711000000
3302,5111721623000000
1886,5111721091000000
13832,5111733935000000
5410,705346016000000
2309,186945262000000
2074,4420543754000000
3302,5111713510000000
1519,1569310926000000
3243,532480289000000
2081,273280286000000
1862,5111698366000000
1862,5111693607000000
7664,2951656263000000
2968,100506279000000
1438,186881761000000
4612,359678692000000
914,1828466732000000
5110,2606063750000000
1862,5111611093000000
4343,791611091000000
2524,14041208000000
6172,1050841155000000
2756,1482826028000000
4343,791625996000000
8079,4938855050000000
2982,705246708000000
4343,791638534000000
4343,791634189000000
2589,1223616002000000
4343,791606812000000
3998,359576289000000
2359,1050776256000000
2078,1655549190000000
7619,3383549186000000
4917,3988368599000000
3727,2865168563000000
4917,3988379033000000
8632,273171015000000
2263,1309938595000000
5110,2605963695000000
5110,2605941836000000
6041,13941519000000
5179,186691233000000
8304,186691192000000
5321,5025091190000000
2255,100325986000000
2714,1482725985000000
58356,186724433000000
2573,2605929199000000
5002,5111517802000000
3345,100312609000000
3083,186709447000000
3345,100300117000000
8284,8913096640000000
3535,1309849436000000
3044,7789848949000000
6227,1655464096000000
8214,3901863802000000
5397,3988253686000000
5229,3210644108000000
8214,3901867888000000
3733,1309882545000000
3083,186656901000000
4782,705076930000000
3253,13856056000000
6041,13808722000000
4050,3210608721000000
6041,13808685000000
9857,6753008683000000
1582,100193773000000
5984,3642593737000000
1783,10554631243000000
4050,3210624104000000
4057,6061817850000000
7348,3210593737000000
4468,3815375157000000
4783,3988173503000000
2695,1223413454000000
20517,8394557644000000
4320,3556133752000000
1658,1568926005000000
2399,1914563436000000
2695,1223340964000000
3874,445769240000000
6050,4247360932000000
4782,3988156185000000
7341,5284148500000000
6475,9776876265000000
4332,2519276265000000
5868,7012077849000000
4889,4247276946000000
4320,3988069428000000
7619,5111268771000000
1471,445720233000000
1368,964105119000000
3902,1741696932000000
2531,13697787000000
8859,2173651030000000
3874,445651029000000
3102,7357650337000000
6243,3296862708000000
2042,1223258759000000
1902,445642803000000
3583,1741638793000000
2368,100010384000000
2085,877622839000000
8859,2173611920000000
2695,1223182763000000
3049,2259982761000000
5618,5456740149000000
5610,4851940148000000
16946,186382764000000
7228,3987991077000000
5719,3123973638000000
6739,5024761237000000
5610,4851948362000000
4545,2259965848000000
2223,1050401002000000
6385,7443923566000000
4487,272723562000000
6046,4765499111000000
5673,5111098688000000
4487,272697803000000
4487,272697772000000
5618,5456739275000000
31258,877440142000000
2656,531903554000000
2656,531891248000000
3792,7357448490000000
914,1136676261000000
4760,7357404048000000
2078,445403343000000
5186,1309378994000000
1488,186178488000000
2656,531782724000000
1488,186182688000000
6037,1136598510000000
6037,1136598470000000
3033,19799023644000000
5350,8135031044000000
1715,1395836732000000
28812,99811020000000
6037,1136596169000000
2198,531675136000000
4227,272474430000000
3220,6925306618000000
6212,3901297693000000
2302,358951593000000
2206,3296538321000000
2198,531683487000000
4227,272468823000000
4008,358848767000000
3253,13267784000000
2229,4765241253000000
6212,2864411155000000
6003,4592391209000000
2353,531633748000000
4366,4851626240000000
2280,99576853000000
2695,1222763795000000
3326,5024422590000000
2932,13181623000000
3037,13125260000000
2484,1741125258000000
1664,4505921049000000
2561,1654756634000000
2824,531529173000000
2674,8653121650000000
3669,4765141660000000
3071,13160980000000
3071,13149250000000
3037,13130220000000
2414,2691487748000000
9453,2000287746000000
1845,877022661000000
5943,1913916252000000
12564,1309073674000000
6853,5197055054000000
2458,1049840283000000
1768,4333035295000000
2531,99431085000000
2531,99436190000000
3750,13491421309000000
7013,3382615347000000
1845,963414228000000
12230,4851399250000000
5630,5110560241000000
3117,4160180140000000
8964,4678567805000000
2549,617763608000000
2068,12964087000000
5706,10467270226000000
1522,2691270223000000
2225,444911331000000
2335,1136111223000000
4143,6406556064000000
2225,444943728000000
3946,531299207000000
3946,531297673000000
1855,531285969000000
5706,10467271687000000
4552,12951221000000
4272,185636697000000
3676,2259236251000000
1522,2691233438000000
5603,1395233437000000
1522,2691263289000000
5603,1395245089000000
3929,99243932000000
5603,1395240099000000
5603,1395236926000000
2148,12848358000000
2085,12853721000000
2380,3641613509000000
1068,1913613504000000
3243,704006026000000
4162,7961606025000000
1068,1913567843000000
4194,271967842000000
8191,9344025978000000
1068,1913632685000000
2748,272011673000000
1526,1567996199000000
2212,2259194022000000
7549,1135975342000000
3367,2691139128000000
5842,10380738816000000
3960,5023934111000000
4194,271966083000000
1068,1999964437000000
5879,1308760893000000
4898,1999950994000000
4898,1999943471000000
2037,271940312000000
2037,271929246000000
2037,271929245000000
3532,703899310000000
2253,617499307000000
1803,1308714199000000
1803,1308713827000000
4217,8307120078000000
2253,790290921000000
1821,99089098000000
3051,99087593000000
4599,271915187000000
5121,2604683515000000
3066,6233451071000000
3960,8307039153000000
4644,185469176000000
3591,2086254165000000
7981,271822778000000
5328,790201303000000
3045,271786838000000
5030,2604678600000000
3107,12658764000000
4223,8911721196000000
2870,12521194000000
4063,11849379429000000
4114,10726150254000000
3045,271776086000000
2331,1308540999000000
3076,358129402000000
1325,1049327752000000
2870,12554125000000
2870,12541718000000
3756,530830304000000
3635,876430302000000
3222,271661740000000
2524,2345261737000000
3884,8998115218000000
6291,9602855063000000
2446,6838021757000000
2446,6838008815000000
3045,271670102000000
3756,530816317000000
3635,876428476000000
1864,12368503000000
2695,1221967539000000
2748,530729418000000
4538,2604329030000000
4014,1567580838000000
1864,12380839000000
6173,1394801880000000
3233,617201880000000
12076,876361015000000
3450,2345159267000000
9924,962747613000000
7767,962730918000000
4011,1653972480000000
5029,98683989000000
13488,1135483584000000
5842,8393083582000000
5029,98707662000000
4011,1653907659000000
5610,962659344000000
3326,5023459344000000
11750,1049106764000000
5378,98700135000000
2750,789898998000000
3331,876241246000000
3131,2604257550000000
5570,12310857000000
15723,2604215917000000
3454,789815912000000
4186,4418608395000000
3181,703435965000000
2904,98625148000000
1962,2258605341000000
1692,357801787000000
6282,98594130000000
2938,12218562000000
6005,12208398000000
3696,2604151201000000
14092,7960951200000000
4658,3036180860000000
3752,789765856000000
5610,962541877000000
6115,3295323780000000
3348,703298384000000
2982,530588720000000
3532,12158715000000
2223,12129249000000
2979,876051016000000
7767,962451012000000
1671,357651011000000
1779,3208850979000000
7810,271264080000000
7810,271263509000000
4164,14527265280000000
11415,876081836000000
1779,3208872628000000
4816,1394488351000000
4816,1394487485000000
1068,1308080115000000
3532,184870915000000
1779,3208838451000000
5800,2690438449000000
7673,3208824087000000
8960,2690388697000000
1671,357640193000000
2746,98431793000000
4918,962425915000000
4918,962409283000000
3263,1567208722000000
4452,12005181000000
5740,5023103804000000
4366,4763903799000000
4763,4936703661000000
4898,1999131796000000
6852,10639131794000000
3348,703107754000000
1093,530307751000000
4898,1999120244000000
4898,1999120242000000
4001,4677511275000000
3348,703158379000000
3327,98348469000000
4861,1826377583000000
4861,1826335771000000
6740,357486820000000
2343,1826286819000000
2277,962205168000000
3532,703005167000000
6852,10639088733000000
2589,4677436839000000
3022,703095967000000
2911,357481109000000
4176,962245984000000
4272,1394230835000000
1916,357425878000000
2015,5627786111000000
3469,7096533539000000
3752,789387591000000
1692,357353427000000
3221,98146301000000
2081,1307740752000000
3035,7874131236000000
5340,1739796843000000
3564,11766303000000
2180,98090922000000
6019,530090921000000
3097,270890920000000
2748,98095241000000
1456,98095240000000
7296,4763708341000000
7296,4763702567000000
7296,4763689094000000
2081,1307720789000000
3315,530114407000000
1456,98113844000000
2748,98105849000000
3564,443674174000000
3564,443674171000000
7296,4763674170000000
5643,357200990000000
4258,1394000186000000
5740,4850081812000000
7296,4763641839000000
7296,4763615864000000
3003,2776408583000000
2180,98073770000000
4425,1826054415000000
2003,1221253610000000
1919,4677173665000000
3372,702773661000000
2599,3035553435000000
3564,443553429000000
2599,3035548671000000
4281,7269128316000000
3372,702782634000000
1456,97981257000000
2801,1221149079000000
2365,357145294000000
1675,357138468000000
4011,12366668794000000
14660,1221029319000000
2801,1307520956000000
5518,5627504090000000
2330,443499273000000
1471,443475054000000
3741,1134660309000000
3741,1134656921000000
2178,1221052646000000
4157,5627352819000000
3243,6664152777000000
5064,3899389094000000
2633,1653023664000000
3163,184181174000000
4353,97771849000000
2194,356956098000000
3243,6664150880000000
2178,1220996300000000
3532,11375023000000
13804,8737691176000000
4641,616091173000000
4157,5627348442000000
2114,2516948441000000
14660,1220926234000000
2274,97737554000000
4641,616121905000000
4641,616103788000000
5678,7873646171000000
2253,11332535000000
4251,11325226000000
5898,6923144076000000
2393,6577544076000000
4621,616034018000000
3368,788813521000000
1671,615970783000000
4678,1220768322000000
2550,702363322000000
1671,615955934000000
1093,615911012000000
4774,11097688000000
2951,8737420187000000
4161,97420187000000
4212,1047795104000000
4161,97395104000000
5740,5022221942000000
8521,3294212547000000
2951,8737407609000000
8521,3294188954000000
1675,356583424000000
2718,615781438000000
4774,11038306000000
2718,615769062000000
1842,97368708000000
7064,3294116175000000
6436,1998116127000000
14283,5022170102000000
5898,6836508502000000
2381,615730062000000
4161,183756290000000
7544,1825321974000000
1877,1738951220000000
2938,10950051000000
3589,10206096139000000
2212,4590096102000000
6436,1998096099000000
2648,10292488315000000
2648,10292480881000000
2364,2689232849000000
3055,97262577000000
6249,3898845155000000
3902,1911633616000000
7362,1911683646000000
3107,10831412000000
1964,3639541278000000
17653,9860340883000000
5988,5021909049000000
1733,788309045000000
4300,10637965130000000
3669,4330810344000000
4272,1997910793000000
7544,1998026164000000
6065,97213790000000
1518,183597620000000
3107,10806077000000
2197,2257068265000000
2870,1133867556000000
2707,183467556000000
4290,21783460889000000
2870,1133860887000000
2470,529096088000000
3632,2775496041000000
5306,1479497727000000
2802,10292297721000000
2470,529096610000000
1733,788296610000000
17653,9860243267000000
4147,3812235111000000
3839,1047473712000000
2470,529090760000000
14508,269828402000000
17653,9860215895000000
4147,3639404064000000
1733,4676195767000000
3766,4330580982000000
5280,1738628402000000
3078,442605273000000
1325,874591457000000
3849,97023440000000
3766,4330568548000000
9149,10568513000000
5314,528933989000000
5314,528933989000000
29368,442485016000000
5314,528938376000000
4168,1047335044000000
3297,1824908607000000
5625,528900032000000
1864,10560882000000
2874,10513650000000
17653,9860030979000000
